0,0.0
100,0.001
200,0.018699999999999998
300,0.0631
400,0.14859999999999998
500,0.2901
600,0.5005
700,0.7956
800,1.1849
900,1.6890999999999998
1000,2.3074
1100,3.0779
1200,3.9857
1300,5.1
1400,6.3956
1500,7.8434
1600,9.5283
1700,11.369200000000001
1800,13.4779
1900,15.870899999999999
2000,18.8338
