0,0.0
100,8.0E-4
200,0.0032
300,0.0099
400,0.023
500,0.0448
600,0.079
700,0.1235
800,0.18280000000000002
900,0.262
1000,0.3603
1100,0.4767
1200,0.6144
1300,0.7893
1400,0.982
1500,1.1994
1600,1.4705
1700,1.7397
1800,2.0774
1900,2.4479
2000,2.8749000000000002
